Taxon	SC7493	SC7090	SC7285	SC7278	SC7494	SC7483	SC7288	SC7492	SC7482	SC7276	SC7291	SC7489	SC7289	SC7480	SC7290	SC7485	SC7277	SC7283	SC7294	SC7481	SC7281	SC7280	SC7293	SC7282	SC7477	SC7295	SC7484	B6donor	SC7279	SC1995	SC7496	SC1900	SC7292	SC7478	SC1993	SC7299	SC7576	SC7499	SC7287	SC7495	SC7296	SC7297	SC7498	SC7578	SC7490	SC7298	SC7491	SC7479	SC7488	SC7286	SC7497	SC7577	SC7476	SC7486	SC7487
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	2.81618744544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69695735546e-05	0.0	0.0	0.0	0.0	0.0	2.76617520954e-05	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7283640729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	3.09578354281e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	2.81618744544e-05	0.0	2.69265980936e-05	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	1.69695735546e-05	0.0	0.0	0.0	2.01592581393e-05	0.0	0.0	0.0	0.0	0.0	1.76834659593e-05	2.7757730528e-05	1.43903527075e-05	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63777307963e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	0.0	1.69695735546e-05	0.0	0.0	1.80212650928e-05	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	3.14826766572e-05	0.0	0.0	2.7283640729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81888653982e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000112647497817	2.32531101035e-05	2.69265980936e-05	2.23194357647e-05	0.0	8.39348665436e-05	0.0	3.02069173841e-05	5.80192237028e-05	5.09087206638e-05	6.96437028164e-05	5.55308751666e-05	3.60425301856e-05	0.000120955548836	0.000110399646721	5.53235041908e-05	2.32671769934e-05	0.000110791048083	2.07262477201e-05	0.0	0.000249819574752	7.19517635377e-05	0.000184836671596	3.91772771792e-05	5.12360701934e-05	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	3.14826766572e-05	0.0	3.12685657109e-05	0.0	0.000101845957989	0.0	0.0	2.70489586151e-05	0.0	0.000126176596765	3.28947368421e-05	4.89380444357e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.19156708563e-05	0.0	3.67714653429e-05	2.81888653982e-05	6.08790941191e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0274015038441	0.0115102895012	0.0717593839194	0.0351754307651	0.055862227589	0.0621397795311	0.0160152158333	0.0511101042139	0.002146711277	0.0195319791614	0.0220770537928	0.0213793869391	0.00544242205803	0.0420320532204	0.00578218149702	0.0879920334154	0.00802717606273	0.0231553290494	0.00109849112917	0.0556145004421	0.0210264808749	0.0161315853852	0.00129385670117	0.000901077375122	0.0628666581273	0.00394848518396	0.00101503670656	0.0423528725916	0.0404106760764	0.0147957106013	0.023088249115	0.0118963319643	0.00689470618792	0.0240463783808	0.0324255026422	0.060405980574	0.0629917250159	0.0794305813277	0.0158887108323	0.023965377333	0.00113028407806	0.0438085143967	0.0499013157895	0.0202358813742	0.0141990983054	0.0641929143295	0.00872413370883	0.0523853613372	0.0381846541484	0.00713791210103	0.0568695436815	0.00725128105965	0.0618128332414	0.0230303030303	0.0775904054548
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	2.81618744544e-05	0.0	2.69265980936e-05	4.46388715293e-05	0.0	0.0	5.51298307514e-05	0.0	1.93397412343e-05	0.0	2.78574811266e-05	2.77654375833e-05	3.60425301856e-05	6.04777744179e-05	2.75999116803e-05	2.76617520954e-05	0.0	0.0	0.0	3.53669319187e-05	2.7757730528e-05	2.87807054151e-05	1.68033337814e-05	3.91772771792e-05	2.56180350967e-05	7.38034613823e-05	0.0	0.0	1.87694733286e-05	2.71480928465e-05	0.0	0.0	1.57413383286e-05	2.25575782184e-05	0.0	0.0	2.54614894971e-05	2.7695460714e-05	0.0	0.0	0.0	7.57059580589e-05	0.0	0.0	2.59107633311e-05	2.3970468383e-05	0.0	0.0	0.0	2.38726157225e-05	0.0	7.25128105965e-05	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	5.51298307514e-05	3.02069173841e-05	5.80192237028e-05	0.0	1.39287405633e-05	5.55308751666e-05	1.80212650928e-05	0.0	6.89997792007e-05	0.0	4.65343539868e-05	5.53955240417e-05	2.07262477201e-05	1.76834659593e-05	0.0	0.0	0.0	3.91772771792e-05	0.0	0.0	0.0	2.91485702626e-05	0.0	2.71480928465e-05	3.13273393691e-05	2.36038332625e-05	0.0	2.25575782184e-05	3.12685657109e-05	2.7283640729e-05	0.0	8.3086382142e-05	5.1143918988e-05	0.0	2.5117423957e-05	0.0	3.28947368421e-05	2.44690222179e-05	0.000103643053324	2.3970468383e-05	0.0	7.30958530286e-05	0.0	2.38726157225e-05	0.0	0.0	0.0	0.0	6.08790941191e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	0.0	4.6506220207e-05	0.0314233399752	4.46388715293e-05	2.87505031338e-05	5.59565776957e-05	0.0169799878714	0.00540703821175	7.7358964937e-05	6.78782942185e-05	0.00423433713124	0.00588627276766	0.000234276446207	2.01592581393e-05	0.000262199160963	0.024646621117	0.0	0.0457013073344	2.07262477201e-05	3.53669319187e-05	0.0783600732804	0.000690736929962	5.04100013443e-05	0.0	2.56180350967e-05	3.69017306912e-05	7.08165144112e-05	0.0178972221413	7.50778933143e-05	0.033772227501	3.13273393691e-05	0.000590095831563	0.00262880350087	0.0	0.0165723398268	2.7283640729e-05	0.000127307447486	0.000166172764284	0.00635889392751	2.70489586151e-05	5.0234847914e-05	2.5235319353e-05	6.57894736842e-05	2.44690222179e-05	0.00528579571954	0.0	0.00355087547447	7.30958530286e-05	0.0270262163297	4.7745231445e-05	6.19156708563e-05	4.8341873731e-05	3.67714653429e-05	0.0138125440451	0.0095580177767
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.490776986116	0.127241018486	0.31595670203	0.404941523078	0.313811741705	0.372698785742	0.123325431391	0.0899561999698	0.49811437523	0.132803882638	0.378764242137	0.14165926255	0.326851684988	0.195242415079	0.325182159417	0.185665680064	0.326438493218	0.368546421449	0.314437904162	0.263536693192	0.312316105035	0.30454303435	0.34135972577	0.316434867777	0.171359036762	0.535333407137	0.325732360787	0.245460110182	0.351702391231	0.235564001629	0.451708906363	0.150191191049	0.263179435516	0.130224899055	0.137925643351	0.287105751391	0.396562698918	0.298113939125	0.153056701558	0.292994319719	0.373847738176	0.283644989527	0.347796052632	0.276132915729	0.113126392704	0.188959202263	0.148861270969	0.0860825495834	0.151718759374	0.0661032729356	0.44935298124	0.208957749202	0.201985659129	0.0850458069063	0.218495068793
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.000253456870089	0.00339495407511	0.0016963756799	0.0161146326221	0.00209878672877	8.39348665436e-05	0.00038590881526	0.00214469113427	0.000309435859748	6.78782942185e-05	0.000738223249854	0.001665926255	0.000630744278248	0.000161274065114	0.000386398763524	0.00160438162153	0.00137276344261	0.00487480611567	0.000145083734041	0.000335985853227	0.000291456170543	0.000546833402887	0.000890576690415	0.000744368266405	0.000614832842321	7.38034613823e-05	0.000967825696953	0.00714139971434	0.0006569315665	0.00320347495588	0.000783183484227	0.00290327149129	0.000377792119886	0.000157903047529	0.0128826490729	0.000463821892393	0.000280076384468	8.3086382142e-05	0.000409151351904	0.000270489586151	0.00025117423957	0.000328059151589	0.00203947368421	0.00249584026622	0.00176193190651	0.000575291241191	0.000918329864087	0.0005116709712	0.000449937008819	0.000620688008785	9.28735062844e-05	0.00454413613072	0.00444934730649	0.000761099365751	0.00197857055887
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	0.00152074122054	0.00123241483548	0.000780871344714	0.00187483260423	0.00143752515669	0.00249006770746	0.000799382545896	0.000362483008609	0.00175991645232	0.0014593833257	0.00072429450929	0.00186028431808	0.000630744278248	0.00137082955347	0.00139379553985	0.000248955768858	0.00188464133647	0.00227121648571	0.00186536229481	0.00122015915119	0.00144340198745	0.00168367126678	0.00171394004571	0.000783545543585	0.00169079031638	0.000701132883132	0.00280905507164	0.00154487422392	0.0009197041931	0.00222614361341	0.00162902164719	0.000613699664826	0.00127504840462	0.00056393945546	0.00112566836559	0.0010367783477	0.00127307447486	0.00149555487856	0.000613727027856	0.000757370841223	0.000954462110366	0.000958942135413	0.00138157894737	0.000415973377704	0.000388661449966	0.000791025456637	0.000581608913922	0.0010233419424	0.000899874017638	0.000596815393063	0.00130022908798	0.0013294015276	0.000588343445486	0.000394644115574	0.000334835017655
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0450308372525	0.135867922335	0.0543378749529	0.128292116775	0.0516646541314	0.0600134295786	0.0326644247202	0.0181241504304	0.0737617730675	0.0556092925385	0.0602000167145	0.0298756108396	0.0426383132096	0.0971273057151	0.0615202031353	0.0365135127659	0.104516159054	0.0781076888987	0.0490175758581	0.070875331565	0.0581940820519	0.0743117813818	0.054963704799	0.0744760039177	0.0711669014987	0.0532122956567	0.0423954866275	0.113358789751	0.0562896505124	0.0523686711009	0.0380940446728	0.0455081905301	0.0466888094826	0.0545893392885	0.05300021888	0.0540216086435	0.0474347549332	0.113191347938	0.051399638583	0.0820665404382	0.0487026850526	0.0996038054862	0.0506578947368	0.0559606538123	0.0222573457014	0.0832254662256	0.0348353128444	0.0444422786414	0.0249565060891	0.0366205925183	0.042226487524	0.0476409165619	0.039897039897	0.0192529950669	0.0216425179593
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.00171787434172	0.000139518660621	0.000969357531369	0.000602624765646	0.000747513081479	0.00123104470931	0.0	9.06207521522e-05	0.00125708318023	0.000492117633084	0.000835724433797	0.000333185251	0.000468552892413	0.000161274065114	0.000841797306249	0.0	0.000186137415947	0.00235430977177	0.000642513679323	0.000318302387268	0.000888247376894	0.00175562303032	0.00114262669714	0.000117531831538	0.000819777123095	0.00107015019004	0.000283266057645	8.74457107879e-05	0.000187694733286	5.4296185693e-05	0.0013157482535	0.0	0.000834290931415	0.00013534546931	9.38056971327e-05	0.000736658299684	0.00122215149586	0.00041543191071	8.52398649801e-05	0.000622126048147	0.000552583327054	0.000555177025765	0.000723684210526	4.89380444357e-05	0.000103643053324	0.00040749796251	0.000122443981878	0.000316748696457	0.0	2.38726157225e-05	0.000557241037707	0.000169196558059	0.000588343445486	5.63777307963e-05	3.04395470595e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.0	0.0	0.00196564166083	0.0	0.0	0.0	0.000551298307514	0.000996828273675	0.0	0.0	0.000445719698025	0.0014993336295	0.000306361506578	0.0	5.51998233606e-05	0.000912837819147	0.0	0.00418236206515	2.07262477201e-05	0.0	0.000152667517904	0.0	0.0	0.0	0.0	0.0	0.0	0.00206954848865	0.0	0.00355640016289	0.0	0.00375300948874	0.0003305681049	2.25575782184e-05	0.00772333573059	0.0	0.0	0.0	0.00025571959494	0.0	0.0	0.0	0.0	2.44690222179e-05	0.000699590609939	0.0	0.000367331945635	0.0	0.000839882416462	0.0	0.0	2.41709368655e-05	0.0	0.000902043692741	0.00124802142944
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0482976146892	0.04494826183	0.0459906295439	0.0646147665387	0.031366798919	0.0701135918527	0.0202602128011	0.0116296631929	0.0369195660162	0.0427802949312	0.0479427250188	0.0331519324745	0.0298612362588	0.0221751839532	0.0472786487083	0.00619623246936	0.049303148049	0.0737591402615	0.0863040955065	0.0670557029178	0.0489230000555	0.0672317278496	0.0641719317113	0.063388834476	0.0212885871654	0.0412561349127	0.0378160186956	0.04550091818	0.0158038965427	0.0552463689426	0.0522540020676	0.0190955011094	0.0533473955956	0.0160384381133	0.0220130702605	0.0229728254938	0.0270655633355	0.0319605616639	0.0188209621876	0.0289423857181	0.0452364805466	0.02652232064	0.0281578947368	0.0381961436821	0.0164274239519	0.0240663502565	0.0210603648831	0.017128794893	0.0149079128922	0.0147055312851	0.0418549934989	0.0234458087595	0.0192682478397	0.00938689217759	0.0126628515768
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0	6.97593303104e-05	5.38531961872e-05	2.23194357647e-05	0.0	0.0	0.000110259661503	0.00015103458692	1.93397412343e-05	3.39391471092e-05	1.39287405633e-05	0.0	9.0106325464e-05	2.01592581393e-05	4.13998675204e-05	5.53235041908e-05	9.30687079737e-05	8.30932860625e-05	0.0	5.3050397878e-05	1.3878865264e-05	1.43903527075e-05	5.04100013443e-05	0.0	0.000102472140387	3.69017306912e-05	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	3.14826766572e-05	2.25575782184e-05	3.12685657109e-05	0.0	2.54614894971e-05	2.7695460714e-05	1.7047972996e-05	0.0	2.5117423957e-05	5.04706387059e-05	3.28947368421e-05	2.44690222179e-05	0.0	0.0	0.0	9.74611373715e-05	8.99874017638e-05	2.38726157225e-05	0.0	0.0	3.67714653429e-05	5.63777307963e-05	3.04395470595e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	0.00309780618998	0.00118590861528	0.00188486186655	0.00361574859388	0.0042550744638	0.00260198086285	0.000826947461271	0.00126869053013	0.00177925619355	0.00203634882655	0.00213109730618	0.00219346956908	0.00169399891872	0.00135067029533	0.00184919408258	0.00224060191973	0.00374601549594	0.00204963438954	0.00140938484497	0.000972590627763	0.00181813134958	0.00237440819674	0.00198279338621	0.00129285014691	0.00381708722941	0.00184508653456	0.00132190826901	0.00139913137261	0.00245880100604	0.00236188407764	0.00197362238025	0.00179389132795	0.0014324617879	0.000924860706955	0.00209499390263	0.00220997489905	0.00239338001273	0.00412662364638	0.00150022162365	0.00194752502029	0.00175821967699	0.002145002145	0.00243421052632	0.00494274248801	0.0015028242732	0.00227719449638	0.0010101628505	0.00146191706057	0.00113984042234	0.00066843324023	0.00232183765711	0.00256211930774	0.00143408714837	0.000845665961945	0.00146109825886
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	0.0	5.38531961872e-05	0.0	0.0	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	2.77654375833e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.91485702626e-05	1.87694733286e-05	0.0	0.0	0.0	1.57413383286e-05	0.0	3.12685657109e-05	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.89380444357e-05	2.59107633311e-05	2.3970468383e-05	0.0	0.0	8.99874017638e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.00315412993889	0.00497616556214	0.0126824277021	0.00292384608517	0.00290380081651	0.00131497957585	0.0632890457026	0.180033227609	0.000502833272091	0.0239780074327	0.00846867426247	0.0445357618836	0.0040007208506	0.00165305916742	0.00738297637448	0.089043179995	0.00349007654901	0.00462552625748	0.00196899353341	0.00383731211317	0.000985399433742	0.00700810176857	0.00105861002823	0.00109696376102	0.0062508005636	0.00313664710875	0.000873403677738	0.0817034424461	0.00172679154623	0.0245418759332	0.00322671595501	0.0770429117689	0.00922442426055	0.00133089711489	0.00691035302211	0.00504747353487	0.0035900700191	0.00373888719639	0.0416481980293	0.0104408980254	0.0019842764926	0.00282635576753	0.00282894736842	0.00315650386611	0.115251075297	0.00800613643991	0.043804334517	0.00258272014034	0.045713600096	0.129628303373	0.00182651229026	0.00207870057043	0.00452289023718	0.0427343199436	0.05010349446
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68033337814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36038332625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38726157225e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__SM2F11;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69695735546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__PBS-25;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__OP3;c__koll11;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01592581393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	2.81618744544e-05	0.0	0.0	2.23194357647e-05	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76977620208e-05	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	5.4296185693e-05	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5117423957e-05	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.66837474621e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	0.0	2.23194357647e-05	2.87505031338e-05	8.39348665436e-05	0.0	0.0	0.0	1.69695735546e-05	2.78574811266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07262477201e-05	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	2.36055048037e-05	0.0	1.87694733286e-05	0.0	0.0	0.0	4.72240149858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5117423957e-05	0.0	0.0	2.44690222179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae	0.0	2.32531101035e-05	2.69265980936e-05	2.23194357647e-05	5.75010062676e-05	2.79782888479e-05	2.75649153757e-05	6.04138347682e-05	0.0	8.48478677731e-05	5.57149622531e-05	8.32963127499e-05	5.40637952784e-05	4.03185162786e-05	8.27997350408e-05	8.29852562861e-05	6.98015309802e-05	2.76977620208e-05	2.07262477201e-05	7.07338638373e-05	4.16365957919e-05	4.31710581226e-05	0.00011762333647	0.0	0.000128090175484	0.000110705192074	4.72110096074e-05	5.82971405253e-05	5.63084199857e-05	0.000298629021311	6.26546787381e-05	9.44153330501e-05	0.000141672044957	0.000112787891092	3.12685657109e-05	0.0	0.000101845957989	5.5390921428e-05	8.52398649801e-05	0.00010819583446	5.0234847914e-05	0.000100941277412	0.0	2.44690222179e-05	7.77322899933e-05	7.19114051489e-05	0.000122443981878	7.30958530286e-05	8.99874017638e-05	7.16178471675e-05	3.09578354281e-05	2.41709368655e-05	0.0	5.63777307963e-05	0.000121758188238
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	2.32531101035e-05	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	1.93397412343e-05	1.69695735546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63777307963e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02069173841e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81888653982e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	2.81618744544e-05	4.6506220207e-05	0.0	0.0	0.0	0.0	2.75649153757e-05	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	2.01592581393e-05	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	1.57413383286e-05	2.25575782184e-05	0.0	0.0	0.0	0.0	3.4095945992e-05	2.70489586151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38726157225e-05	0.0	0.0	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	0.0	0.0	0.0	2.23194357647e-05	0.0	0.0	2.75649153757e-05	3.02069173841e-05	0.0	1.69695735546e-05	0.0	2.77654375833e-05	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	2.07262477201e-05	0.0	0.0	0.0	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	0.0	0.0	0.0	2.23194357647e-05	0.0	0.0	0.0	0.0	0.0	1.69695735546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51151564368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
